scorer,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose,anipose
bodyparts,L1A,L1A,L1B,L1B,L1C,L1C,L1D,L1D,L1E,L1E,L2A,L2A,L2B,L2B,L2C,L2C,L2D,L2D,L2E,L2E,L3A,L3A,L3B,L3B,L3C,L3C,L3D,L3D,L3E,L3E,R1A,R1A,R1B,R1B,R1C,R1C,R1D,R1D,R1E,R1E,R2A,R2A,R2B,R2B,R2C,R2C,R2D,R2D,R2E,R2E,R3A,R3A,R3B,R3B,R3C,R3C,R3D,R3D,R3E,R3E
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/frame_00000000_CamA_GT.png,393.15782041449097,186.4075398446722,325.36981980945825,152.71194596151304,159.67172234631795,308.6728008039439,378.79881810368477,281.2033478919102,179.38743824524454,183.83550276750537,156.25537415525517,268.7707514522956,297.4562578820912,175.21000277739597,346.8471756308464,105.72402684620648,375.85572464761435,324.3030588448826,324.55355741158405,227.69070950863517,296.67037602906464,198.50191996592739,170.70362971992262,204.72725291184656,279.9851852006001,287.4751468263976,160.54294501621496,112.94541308521067,183.3978757250492,241.08918907492713,284.9732070990441,301.9889043609052,265.60229835661886,213.22380342157658,113.483702634215,254.53946157186869,343.18311748652826,341.2060066030338,111.57376295130098,197.10591046928135,399.57603441908674,195.96378082862026,374.5161074170349,180.99394283627896,143.38675506291995,383.43490408151814,374.59461176549513,373.28151504646485,390.91198028619885,259.5469635530018,133.79924295807058,269.5814322705229,242.23357087442173,337.78624007245304,235.18467935793413,220.9581558236224,385.97091727388374,336.3472184876425,324.016920851431,229.0317373540321
labeled-data/frame_00000001_CamA_GT.png,145.6119642280665,209.79668585214677,118.55787853925787,101.09687634747507,257.36011369453547,387.48824827497174,278.8949592348232,357.8054169279479,388.1424087448956,255.3558688741176,377.09555642450965,111.58591757698905,297.09131593529025,325.6159551537639,284.4210404581523,146.07294558672132,328.19919928884485,191.71944134534823,120.30201164435123,116.78115586517636,227.72477781539484,211.81530554512238,352.1133568267273,100.78487746166493,394.76075960625775,150.8034096247977,178.79211198744508,290.45645533643733,388.62905209334133,354.2184668146816,253.85572948494902,326.48799266311346,324.32040250088994,205.8928603406231,208.0994807244873,280.4399104693358,145.93917145214328,254.24486443477662,178.61196189386345,100.29952522135117,361.0080738288535,305.7815196568922,319.8047022590538,181.26049403771185,271.7015012277087,141.3895026206014,116.50881883775124,388.1658274366588,135.2036699628709,145.40663302235453,378.6815490536354,164.34018927053563,209.95966371898646,345.789844005208,224.33026725129827,398.3200163580581,398.426130443493,187.24625733658243,389.5069798629206,352.66405231572946
labeled-data/frame_00000002_CamA_GT.png,191.08731737078372,173.1648152501878,235.6909110642699,221.04810082746815,377.8288324502358,283.9897636109764,171.79131099136157,323.29639750877783,247.09525589495502,341.5538106224899,107.18313415973665,389.18455569712887,152.5643824115878,147.81608467366075,349.7996345583931,271.62748717686196,111.30259361232785,338.5034921634466,106.9104258395761,343.69901155210493,271.28423433708394,193.16041000450286,204.5819825123024,245.4159900096798,280.91890953360587,249.68028163212088,355.05498470037685,184.6308387804136,198.71851221547414,107.13331930877892,171.82069344101893,380.0518162673413,273.6307391342963,160.81401246864363,243.07123771026957,267.9819352711698,195.39435571514662,393.72625127655306,152.28039482404898,201.78698468370368,347.5750739396784,337.90006429461005,327.80033656062716,225.55232904280328,248.99095647297534,185.25128500137276,154.62607281322843,350.17986520067876,356.4047845890799,177.63399691960544,226.38915924987478,362.83059785414054,279.26343444269025,148.96598874600693,202.07370493471876,217.12021172394287,149.05478377591896,273.3210133323811,102.63707858208193,173.36720284624903
labeled-data/frame_00000003_CamA_GT.png,145.30844327360202,304.81695973939304,125.44872667585584,296.43901151082275,399.2127247073028,225.15243710674426,109.52667027861493,361.874268827316,188.24640484291945,310.6161566945275,285.79236015036884,159.10090886907645,131.0378916832824,176.48029237017658,269.1078454021525,256.02701024619824,247.09188720749015,164.0577887597562,361.27931400772326,335.7332369141777,224.44683110946121,206.86739643665032,194.40536733688225,246.97476689210305,351.2095729831499,386.4831849507006,159.87277036241724,385.16143698866676,171.79376250930682,100.51029516495389,171.16332602819074,217.8083090165375,341.3025466275001,235.63304827582928,119.28621960048228,284.0508315727991,302.0451832332783,171.52118805044665,175.1401755990684,399.78228233472043,266.36694578028767,399.92928178449296,359.3971056510505,266.42459646648047,157.76513382402283,195.94003566773625,334.074237429706,237.73784066439106,101.05060541041698,378.5851894112678,263.8382628885938,180.48498807203597,176.61280396769186,281.89262323865125,268.9851444243677,249.98639568046636,204.23417220395007,204.8482996705555,163.57795116550358,355.23942422177004
labeled-data/frame_00000004_CamA_GT.png,228.16632661697497,231.7268757686926,278.00497074428176,337.678329559276,151.44562316076673,319.03122927889416,175.9555307798938,234.45371374225746,358.2861521734729,395.3234767963796,136.95341619459057,129.07107127013106,230.9493610371564,361.41651176741044,162.78330771769086,290.0876852414211,203.85000290251568,372.07268003780035,294.1563765926025,244.26405293214376,258.68772444172976,100.60434254951318,295.2218650525034,372.2447759320713,113.41456677899689,226.33714255092715,334.0897853909546,103.35443642669225,222.14274066688748,255.12166625602788,309.4311897845889,249.45360820661523,237.23271012115526,145.66673823074152,142.86099029549666,264.9451736892902,223.46714136503098,205.75283238326128,242.592635726125,229.26973811250053,214.13885165469924,250.2897550888939,182.14417863882684,190.56204435133714,296.4145248299584,261.1037895905531,211.44955505232105,208.51025822169788,206.86074239623366,223.84234996426534,110.24524029602085,233.0110936889986,381.5135701401324,201.28091333018403,282.7440998802419,251.66905360514102,107.23790114274088,399.1803874483449,118.35236501295306,109.58477076989807
labeled-data/frame_00000005_CamA_GT.png,266.6006378439073,138.7777005760895,110.37556954954408,276.8021883430662,126.18211118634702,294.12294804343367,239.74610761881365,337.3680224617113,266.0148447326554,373.9469728666599,238.58140095530635,166.34233697666528,278.52616592345726,104.50334449937785,273.0033100658238,118.3152982789621,306.07266171844105,234.52807109806452,143.31927217200408,126.7298350698592,352.7732801917096,174.39082457183986,115.39584607768634,183.88068708680436,211.28095136628838,322.3227752652082,111.57567365177668,269.3069225278547,137.09024943380473,265.21907966896407,199.84600816584168,127.72284012301344,133.27214315615137,389.25057809701553,110.73733086314101,279.7151540215265,323.5106774989544,250.12506754207925,208.8983729118413,294.48756458573627,262.44337652066054,253.82528750263015,199.2356046975254,338.04071656496205,304.80801157731815,221.45464154186297,261.7762497780818,155.48635994202715,360.82493709862695,336.2568331422806,179.40733425078304,398.0702883103447,396.3116080607155,313.07768567543445,125.21826738816401,173.02165979437427,255.33786336037682,378.5606884779251,168.72016447473197,337.159115863697
labeled-data/frame_00000006_CamA_GT.png,329.67780244256676,133.93146500262117,343.0140804680668,388.07880771519183,105.86249711093959,327.70596946262265,257.55363236370454,296.7048527979532,301.86105312170633,128.68487425914049,235.18316491599498,295.1739702453035,210.87557730783445,280.3827462545523,305.5801259488435,362.69927316242826,242.21688112766213,265.999814644443,276.2625676643089,347.5681481837023,283.4444880776257,251.02548378182962,121.45510909573875,226.4120578861947,185.6282163595858,189.71471751033664,129.92647224413247,187.73167956490806,226.12114686546687,282.91521441815917,242.52897182172853,292.5800529382799,387.5869365399494,214.66858305124998,326.42869966182974,298.93719903627994,103.74575002706584,309.599734168284,167.84513828499865,361.322826559827,377.3335073819945,110.58774728050795,252.56768718677645,271.6642945110941,317.5337793299002,280.32227085304424,194.26897312160852,171.8975444637622,331.7710914070129,311.0590615057959,349.32791544419433,239.7757292268024,156.81700732978385,212.15317358388705,348.734741741667,107.76470942912768,228.96379877246648,365.89250656602144,342.4620192044932,238.42785863677764
labeled-data/frame_00000007_CamA_GT.png,375.42315239696717,224.18817859952935,260.6093856101754,157.43538298837842,299.3180645966748,288.0356809521372,229.23585087129322,229.73357508521804,255.73144298308065,180.20339543136566,207.61502234641918,237.4528457847396,375.9538893276187,390.515333748817,192.54064561644702,352.00325470998644,188.3844950079519,279.474533657455,185.37954542181785,360.58090762527286,100.09071510595338,152.58722539118327,303.43560081557104,327.68332427476355,103.07014137208223,253.70472279890308,128.1391455947253,151.78233353541924,314.93196254912505,282.39217244130634,346.28477862532054,199.14760232714713,196.7320656425896,111.38470761518508,138.3147448310267,238.0817798983964,346.4347107036905,103.69332207414443,391.82972609611727,173.553065443756,176.4504755697668,242.44442431008216,386.28836963397475,376.5529233630275,384.6003524932783,324.8102141682617,367.10485121443514,103.17394669801541,313.6915059836927,378.0099430919834,348.7444452191485,266.4837555367762,336.9622493466389,380.70833322424306,151.53446588052884,153.5529763473971,166.16394769318143,129.9149816846529,272.31177310900114,140.2217707687503
